simulation_number,round_probability,payout_multiplier
2407,0.0002,0.0
2408,0.0002,0.5
2409,0.0002,1.0
2410,0.0002,1.333333
2411,0.0002,0.0
2412,0.0002,0.5
2413,0.0002,1.0
2414,0.0002,1.25
2415,0.0002,0.25
2416,0.0002,0.0
2417,0.0002,1.25
2418,0.0002,0.0
2419,0.0002,3.0
2420,0.0002,0.0
2421,0.0002,2.25
2422,0.0002,1.0
2423,0.0002,0.5
2424,0.0002,0.166667
2425,0.0002,0.0
2426,0.0002,1.0
2427,0.0002,0.0
2428,0.0002,0.0
2429,0.0002,0.0
2430,0.0002,0.0
2431,0.0002,0.0
2432,0.0002,1.0
2433,0.0002,1.0
2434,0.0002,2.75
2435,0.0002,3.2
2436,0.0002,0.875
2437,0.0002,1.0
2438,0.0002,0.0
2439,0.0002,0.5
2440,0.0002,0.0
2441,0.0002,0.0
2442,0.0002,2.75
2443,0.0002,2.75
2444,0.0002,0.0
2445,0.0002,0.625
2446,0.0002,0.5
2447,0.0002,0.75
2448,0.0002,0.25
2449,0.0002,0.625
2450,0.0002,1.2
2451,0.0002,0.0
2452,0.0002,0.5
2453,0.0002,0.25
2454,0.0002,1.0
2455,0.0002,1.0
2456,0.0002,1.0
2457,0.0002,0.0
2458,0.0002,0.0
2459,0.0002,1.25
2460,0.0002,0.0
2461,0.0002,0.5
2462,0.0002,1.25
2463,0.0002,1.5
2464,0.0002,1.25
2465,0.0002,0.875
2466,0.0002,0.25
2467,0.0002,2.25
2468,0.0002,1.4
2469,0.0002,0.0
2470,0.0002,0.0
2471,0.0002,1.0
2472,0.0002,1.2
2473,0.0002,2.5
2474,0.0002,1.25
2475,0.0002,1.25
2476,0.0002,1.0
2477,0.0002,1.75
2478,0.0002,0.0
2479,0.0002,2.125
2480,0.0002,2.5
2481,0.0002,3.0
2482,0.0002,0.0
2483,0.0002,1.2
2484,0.0002,0.625
2485,0.0002,0.25
2486,0.0002,0.5
2487,0.0002,0.0
2488,0.0002,1.0
2489,0.0002,0.25
2490,0.0002,0.5
2491,0.0002,0.5
2492,0.0002,0.5
2493,0.0002,1.0
2494,0.0002,1.0
2495,0.0002,0.0
2496,0.0002,0.0
2497,0.0002,0.25
2498,0.0002,0.5
2499,0.0002,0.625
2500,0.0002,2.2
2501,0.0002,0.875
2502,0.0002,0.0
2503,0.0002,0.0
2504,0.0002,0.0
2505,0.0002,0.0
2506,0.0002,0.25
2507,0.0002,0.0
2508,0.0002,0.0
2509,0.0002,1.0
2510,0.0002,0.0
2511,0.0002,1.0
2512,0.0002,1.75
2513,0.0002,1.125
2514,0.0002,1.75
2515,0.0002,1.125
2516,0.0002,1.5
2517,0.0002,0.0
2518,0.0002,1.75
2519,0.0002,0.0
2520,0.0002,1.0
2521,0.0002,0.625
2522,0.0002,0.5
2523,0.0002,1.2
2524,0.0002,0.4
2525,0.0002,0.0
2526,0.0002,1.75
2527,0.0002,0.5
2528,0.0002,0.0
2529,0.0002,3.5
2530,0.0002,0.0
2531,0.0002,0.0
2532,0.0002,1.0
2533,0.0002,0.0
2534,0.0002,1.0
2535,0.0002,2.375
2536,0.0002,0.5
2537,0.0002,0.4
2538,0.0002,1.2
2539,0.0002,1.2
2540,0.0002,0.25
2541,0.0002,1.25
2542,0.0002,2.5
2543,0.0002,0.0
2544,0.0002,3.2
2545,0.0002,0.5
2546,0.0002,0.75
2547,0.0002,2.75
2548,0.0002,0.5
2549,0.0002,0.25
2550,0.0002,0.2
2551,0.0002,0.0
2552,0.0002,1.75
2553,0.0002,0.5
2554,0.0002,0.0
2555,0.0002,1.2
2556,0.0002,0.0
2557,0.0002,0.5
2558,0.0002,0.25
2559,0.0002,0.5
2560,0.0002,1.2
2561,0.0002,0.0
2562,0.0002,0.25
2563,0.0002,0.75
2564,0.0002,0.5
2565,0.0002,0.0
2566,0.0002,1.0
2567,0.0002,0.0
2568,0.0002,1.2
2569,0.0002,1.0
2570,0.0002,0.0
2571,0.0002,0.0
2572,0.0002,0.5
2573,0.0002,1.2
2574,0.0002,1.2
2575,0.0002,0.5
2576,0.0002,0.5
2577,0.0002,1.2
2578,0.0002,3.5
2579,0.0002,0.875
2580,0.0002,2.25
2581,0.0002,1.5
2582,0.0002,0.0
2583,0.0002,1.25
2584,0.0002,0.0
2585,0.0002,1.0
2586,0.0002,0.0
2587,0.0002,1.0
2588,0.0002,0.0
2589,0.0002,0.25
2590,0.0002,1.2
2591,0.0002,0.5
2592,0.0002,1.875
2593,0.0002,0.0
2594,0.0002,0.5
2595,0.0002,1.0
2596,0.0002,1.0
2597,0.0002,1.0
2598,0.0002,1.0
2599,0.0002,0.5
2600,0.0002,0.0
2601,0.0002,1.0
2602,0.0002,1.2
2603,0.0002,0.5
2604,0.0002,0.625
2605,0.0002,0.0
2606,0.0002,1.125
2607,0.0002,2.0
2608,0.0002,0.0
2609,0.0002,0.5
2610,0.0002,2.25
2611,0.0002,0.0
2612,0.0002,10.0
2613,0.0002,0.625
2614,0.0002,1.0
2615,0.0002,1.75
2616,0.0002,0.0
2617,0.0002,1.5
2618,0.0002,2.75
2619,0.0002,0.8
2620,0.0002,3.2
2621,0.0002,1.0
2622,0.0002,0.0
2623,0.0002,1.0
2624,0.0002,0.25
2625,0.0002,0.75
2626,0.0002,0.25
2627,0.0002,0.5
2628,0.0002,1.0
2629,0.0002,1.0
2630,0.0002,0.5
2631,0.0002,1.25
2632,0.0002,0.0
2633,0.0002,0.5
2634,0.0002,1.25
2635,0.0002,0.0
2636,0.0002,1.125
2637,0.0002,1.333333
2638,0.0002,1.0
2639,0.0002,0.5
2640,0.0002,1.0
2641,0.0002,1.0
2642,0.0002,0.0
2643,0.0002,1.25
2644,0.0002,1.0
2645,0.0002,0.0
2646,0.0002,0.5
2647,0.0002,1.0
2648,0.0002,0.0
2649,0.0002,0.5
2650,0.0002,1.0
2651,0.0002,0.0
2652,0.0002,1.0
2653,0.0002,0.5
2654,0.0002,0.0
2655,0.0002,1.5
2656,0.0002,0.75
2657,0.0002,3.125
2658,0.0002,0.6
2659,0.0002,0.0
2660,0.0002,0.625
2661,0.0002,0.25
2662,0.0002,1.0
2663,0.0002,3.75
2664,0.0002,0.0
2665,0.0002,1.0
2666,0.0002,1.0
2667,0.0002,0.0
2668,0.0002,1.0
2669,0.0002,1.0
2670,0.0002,1.2
2671,0.0002,1.125
2672,0.0002,2.8
2673,0.0002,0.0
2674,0.0002,0.0
2675,0.0002,0.8
2676,0.0002,1.125
2677,0.0002,1.0
2678,0.0002,0.5
2679,0.0002,1.0
2680,0.0002,0.0
2681,0.0002,0.4
2682,0.0002,1.75
2683,0.0002,3.0
2684,0.0002,1.25
2685,0.0002,1.25
2686,0.0002,0.625
2687,0.0002,0.0
2688,0.0002,1.0
2689,0.0002,10.75
2690,0.0002,0.5
2691,0.0002,1.0
2692,0.0002,0.5
2693,0.0002,0.0
2694,0.0002,1.0
2695,0.0002,1.333333
2696,0.0002,0.0
2697,0.0002,1.0
2698,0.0002,0.25
2699,0.0002,0.25
2700,0.0002,1.833333
2701,0.0002,0.625
2702,0.0002,0.0
2703,0.0002,0.0
2704,0.0002,0.0
2705,0.0002,0.625
2706,0.0002,0.0
2707,0.0002,0.5
2708,0.0002,1.2
2709,0.0002,3.25
2710,0.0002,1.75
2711,0.0002,0.0
2712,0.0002,0.5
2713,0.0002,1.5
2714,0.0002,0.0
2715,0.0002,1.0
2716,0.0002,3.0
2717,0.0002,1.0
2718,0.0002,0.5
2719,0.0002,0.5
2720,0.0002,0.5
2721,0.0002,0.0
2722,0.0002,1.2
2723,0.0002,0.0
2724,0.0002,1.0
2725,0.0002,1.0
2726,0.0002,1.125
2727,0.0002,1.2
2728,0.0002,0.5
2729,0.0002,1.3
2730,0.0002,0.5
2731,0.0002,0.25
2732,0.0002,2.25
2733,0.0002,0.2
2734,0.0002,0.0
2735,0.0002,1.0
2736,0.0002,0.0
2737,0.0002,0.5
2738,0.0002,1.3
2739,0.0002,0.0
2740,0.0002,1.333333
2741,0.0002,0.75
2742,0.0002,8.0
2743,0.0002,2.25
2744,0.0002,0.5
2745,0.0002,1.3
2746,0.0002,0.8
2747,0.0002,1.25
2748,0.0002,2.4
2749,0.0002,3.0
2750,0.0002,3.25
2751,0.0002,0.625
2752,0.0002,1.0
2753,0.0002,0.0
2754,0.0002,0.0
2755,0.0002,1.2
2756,0.0002,0.5
2757,0.0002,0.0
2758,0.0002,0.625
2759,0.0002,1.0
2760,0.0002,0.25
2761,0.0002,0.5
2762,0.0002,0.5
2763,0.0002,0.8
2764,0.0002,1.0
2765,0.0002,1.125
2766,0.0002,1.2
2767,0.0002,2.75
2768,0.0002,1.875
2769,0.0002,2.5
2770,0.0002,0.5
2771,0.0002,1.0
2772,0.0002,2.125
2773,0.0002,2.25
2774,0.0002,1.0
2775,0.0002,0.8
2776,0.0002,0.5
2777,0.0002,0.4
2778,0.0002,1.0
2779,0.0002,1.2
2780,0.0002,0.0
2781,0.0002,3.0
2782,0.0002,2.0
2783,0.0002,0.8
2784,0.0002,0.0
2785,0.0002,1.0
2786,0.0002,0.2
2787,0.0002,0.0
2788,0.0002,0.625
2789,0.0002,2.2
2790,0.0002,0.0
2791,0.0002,0.8
2792,0.0002,0.0
2793,0.0002,0.0
2794,0.0002,0.0
2795,0.0002,0.75
2796,0.0002,0.5
2797,0.0002,1.2
2798,0.0002,1.125
2799,0.0002,1.0
2800,0.0002,3.5
2801,0.0002,1.2
2802,0.0002,1.5
2803,0.0002,1.0
2804,0.0002,0.5
2805,0.0002,0.4
2806,0.0002,0.0
2807,0.0002,0.0
2808,0.0002,0.0
2809,0.0002,0.625
2810,0.0002,1.8
2811,0.0002,1.0
2812,0.0002,0.25
2813,0.0002,1.0
2814,0.0002,0.5
2815,0.0002,1.0
2816,0.0002,0.75
2817,0.0002,0.25
2818,0.0002,4.75
2819,0.0002,0.5
2820,0.0002,0.25
2821,0.0002,1.0
2822,0.0002,1.25
2823,0.0002,1.0
2824,0.0002,0.0
2825,0.0002,0.25
2826,0.0002,0.625
2827,0.0002,0.0
2828,0.0002,0.8
2829,0.0002,0.4
2830,0.0002,0.25
2831,0.0002,0.25
2832,0.0002,0.25
2833,0.0002,0.0
2834,0.0002,1.0
2835,0.0002,0.5
2836,0.0002,0.8
2837,0.0002,0.25
2838,0.0002,1.0
2839,0.0002,0.0
2840,0.0002,1.0
2841,0.0002,0.5
2842,0.0002,0.0
2843,0.0002,0.25
2844,0.0002,1.0
2845,0.0002,0.0
2846,0.0002,1.2
2847,0.0002,0.0
2848,0.0002,0.0
2849,0.0002,0.25
2850,0.0002,0.5
2851,0.0002,1.0
2852,0.0002,0.75
2853,0.0002,0.25
2854,0.0002,2.25
2855,0.0002,1.0
2856,0.0002,0.625
2857,0.0002,0.0
2858,0.0002,1.125
2859,0.0002,0.5
2860,0.0002,0.0
2861,0.0002,3.0
2862,0.0002,0.25
2863,0.0002,1.0
2864,0.0002,0.0
2865,0.0002,0.0
2866,0.0002,6.0
2867,0.0002,0.0
2868,0.0002,1.2
2869,0.0002,10.5
2870,0.0002,1.2
2871,0.0002,2.25
2872,0.0002,0.8
2873,0.0002,0.5
2874,0.0002,0.0
2875,0.0002,0.5
2876,0.0002,0.0
2877,0.0002,0.25
2878,0.0002,0.25
2879,0.0002,2.5
2880,0.0002,0.0
2881,0.0002,1.0
2882,0.0002,0.8
2883,0.0002,1.2
2884,0.0002,0.5
2885,0.0002,1.0
2886,0.0002,1.0
2887,0.0002,0.0
2888,0.0002,0.2
2889,0.0002,0.0
2890,0.0002,1.25
2891,0.0002,1.0
2892,0.0002,0.0
2893,0.0002,0.2
2894,0.0002,0.0
2895,0.0002,1.0
2896,0.0002,0.5
2897,0.0002,1.0
2898,0.0002,0.5
2899,0.0002,0.0
2900,0.0002,0.5
2901,0.0002,1.0
2902,0.0002,1.2
2903,0.0002,1.5
2904,0.0002,1.0
2905,0.0002,1.0
2906,0.0002,0.5
2907,0.0002,1.0
2908,0.0002,0.75
2909,0.0002,1.75
2910,0.0002,0.75
2911,0.0002,0.5
2912,0.0002,2.2
2913,0.0002,4.0
2914,0.0002,0.0
2915,0.0002,2.25
2916,0.0002,1.125
2917,0.0002,2.25
2918,0.0002,0.8
2919,0.0002,0.0
2920,0.0002,0.0
2921,0.0002,0.0
2922,0.0002,1.0
2923,0.0002,0.25
2924,0.0002,0.25
2925,0.0002,0.75
2926,0.0002,0.5
2927,0.0002,1.2
2928,0.0002,1.0
2929,0.0002,0.0
2930,0.0002,0.0
2931,0.0002,0.0
2932,0.0002,1.2
2933,0.0002,0.0
2934,0.0002,1.0
2935,0.0002,0.25
2936,0.0002,0.5
2937,0.0002,0.25
2938,0.0002,0.5
2939,0.0002,0.75
2940,0.0002,1.333333
2941,0.0002,0.0
2942,0.0002,0.5
2943,0.0002,0.25
2944,0.0002,1.0
2945,0.0002,2.2
2946,0.0002,0.0
2947,0.0002,0.2
2948,0.0002,0.0
2949,0.0002,1.2
2950,0.0002,1.0
2951,0.0002,0.0
2952,0.0002,1.125
2953,0.0002,1.2
2954,0.0002,1.0
2955,0.0002,1.2
2956,0.0002,1.0
2957,0.0002,0.0
2958,0.0002,1.333333
2959,0.0002,1.166667
2960,0.0002,2.0
2961,0.0002,1.0
2962,0.0002,1.0
2963,0.0002,1.0
2964,0.0002,0.5
2965,0.0002,3.5
2966,0.0002,1.75
2967,0.0002,0.0
2968,0.0002,0.2
2969,0.0002,0.0
2970,0.0002,0.0
2971,0.0002,0.0
2972,0.0002,1.0
2973,0.0002,0.0
2974,0.0002,0.75
2975,0.0002,0.0
2976,0.0002,1.0
2977,0.0002,3.2
2978,0.0002,0.2
2979,0.0002,1.2
2980,0.0002,0.8
2981,0.0002,0.75
2982,0.0002,0.0
2983,0.0002,1.2
2984,0.0002,1.125
2985,0.0002,0.0
2986,0.0002,3.2
2987,0.0002,1.0
2988,0.0002,0.25
2989,0.0002,0.2
2990,0.0002,1.0
2991,0.0002,0.5
2992,0.0002,1.25
2993,0.0002,3.3
2994,0.0002,1.25
2995,0.0002,0.0
2996,0.0002,0.0
2997,0.0002,0.5
2998,0.0002,0.0
2999,0.0002,0.0
3000,0.0002,0.2
3001,0.0002,2.25
3002,0.0002,1.25
3003,0.0002,0.0
3004,0.0002,2.25
3005,0.0002,0.0
3006,0.0002,2.8
3007,0.0002,0.5
3008,0.0002,1.0
3009,0.0002,0.5
3010,0.0002,0.5
3011,0.0002,1.2
3012,0.0002,1.25
3013,0.0002,1.5
3014,0.0002,0.0
3015,0.0002,0.0
3016,0.0002,0.0
3017,0.0002,0.0
3018,0.0002,0.0
3019,0.0002,0.5
3020,0.0002,0.0
3021,0.0002,2.0
3022,0.0002,0.0
3023,0.0002,2.75
3024,0.0002,0.0
3025,0.0002,0.25
3026,0.0002,1.2
3027,0.0002,0.75
3028,0.0002,0.0
3029,0.0002,0.0
3030,0.0002,8.5
3031,0.0002,3.75
3032,0.0002,1.75
3033,0.0002,0.8
3034,0.0002,2.25
3035,0.0002,0.0
3036,0.0002,1.0
3037,0.0002,0.0
3038,0.0002,1.125
3039,0.0002,2.75
3040,0.0002,0.5
3041,0.0002,0.5
3042,0.0002,1.0
3043,0.0002,0.75
3044,0.0002,1.125
3045,0.0002,0.0
3046,0.0002,1.125
3047,0.0002,0.0
3048,0.0002,0.0
3049,0.0002,1.0
3050,0.0002,1.75
3051,0.0002,0.0
3052,0.0002,0.75
3053,0.0002,1.125
3054,0.0002,0.25
3055,0.0002,1.2
3056,0.0002,1.0
3057,0.0002,3.5
3058,0.0002,1.5
3059,0.0002,0.0
3060,0.0002,0.5
3061,0.0002,0.625
3062,0.0002,0.75
3063,0.0002,0.5
3064,0.0002,3.625
3065,0.0002,0.625
3066,0.0002,3.0
3067,0.0002,0.25
3068,0.0002,1.25
3069,0.0002,1.0
3070,0.0002,1.3
3071,0.0002,0.2
3072,0.0002,1.25
3073,0.0002,0.0
3074,0.0002,1.0
3075,0.0002,0.5
3076,0.0002,0.666667
3077,0.0002,0.0
3078,0.0002,0.0
3079,0.0002,0.625
3080,0.0002,1.75
3081,0.0002,1.125
3082,0.0002,0.0
3083,0.0002,0.5
3084,0.0002,0.5
3085,0.0002,0.25
3086,0.0002,1.125
3087,0.0002,0.5
3088,0.0002,0.0
3089,0.0002,1.75
3090,0.0002,3.2
3091,0.0002,1.0
3092,0.0002,1.0
3093,0.0002,0.8
3094,0.0002,0.0
3095,0.0002,0.0
3096,0.0002,0.0
3097,0.0002,0.0
3098,0.0002,0.5
3099,0.0002,3.125
3100,0.0002,0.0
3101,0.0002,0.0
3102,0.0002,1.0
3103,0.0002,0.0
3104,0.0002,0.0
3105,0.0002,0.0
3106,0.0002,1.0
3107,0.0002,0.8
3108,0.0002,1.25
3109,0.0002,0.625
3110,0.0002,3.0
3111,0.0002,1.0
3112,0.0002,0.25
3113,0.0002,3.25
3114,0.0002,1.0
3115,0.0002,0.0
3116,0.0002,0.5
3117,0.0002,1.0
3118,0.0002,0.0
3119,0.0002,1.0
3120,0.0002,0.5
3121,0.0002,1.4
3122,0.0002,1.2
3123,0.0002,0.25
3124,0.0002,0.5
3125,0.0002,0.5
3126,0.0002,0.5
3127,0.0002,0.75
3128,0.0002,0.0
3129,0.0002,1.125
3130,0.0002,2.2
3131,0.0002,3.0
3132,0.0002,1.0
3133,0.0002,0.5
3134,0.0002,3.0
3135,0.0002,0.0
3136,0.0002,1.0
3137,0.0002,3.5
3138,0.0002,1.2
3139,0.0002,0.625
3140,0.0002,1.125
3141,0.0002,0.5
3142,0.0002,0.625
3143,0.0002,1.0
3144,0.0002,0.5
3145,0.0002,0.4
3146,0.0002,0.25
3147,0.0002,0.5
3148,0.0002,1.0
3149,0.0002,1.25
3150,0.0002,0.0
3151,0.0002,1.2
3152,0.0002,0.25
3153,0.0002,3.5
3154,0.0002,1.75
3155,0.0002,1.0
3156,0.0002,0.5
3157,0.0002,1.0
3158,0.0002,0.0
3159,0.0002,0.0
3160,0.0002,1.0
3161,0.0002,0.5
3162,0.0002,0.0
3163,0.0002,0.0
3164,0.0002,1.2
3165,0.0002,1.0
3166,0.0002,0.75
3167,0.0002,0.5
3168,0.0002,1.0
3169,0.0002,0.5
3170,0.0002,3.0
3171,0.0002,0.0
3172,0.0002,1.0
3173,0.0002,1.0
3174,0.0002,0.4
3175,0.0002,0.0
3176,0.0002,0.25
3177,0.0002,1.2
3178,0.0002,0.4
3179,0.0002,2.375
3180,0.0002,1.2
3181,0.0002,0.5
3182,0.0002,1.0
3183,0.0002,2.166667
3184,0.0002,0.5
3185,0.0002,0.0
3186,0.0002,0.0
3187,0.0002,0.0
3188,0.0002,0.25
3189,0.0002,1.0
3190,0.0002,1.0
3191,0.0002,1.0
3192,0.0002,0.2
3193,0.0002,0.5
3194,0.0002,0.0
3195,0.0002,0.0
3196,0.0002,1.0
3197,0.0002,0.75
3198,0.0002,0.0
3199,0.0002,0.5
3200,0.0002,0.0
3201,0.0002,1.2
3202,0.0002,10.0
3203,0.0002,2.0
3204,0.0002,0.0
3205,0.0002,4.75
3206,0.0002,0.625
3207,0.0002,1.0
3208,0.0002,0.0
3209,0.0002,1.25
3210,0.0002,0.0
3211,0.0002,0.0
3212,0.0002,1.0
3213,0.0002,2.25
3214,0.0002,0.166667
3215,0.0002,0.5
3216,0.0002,1.2
3217,0.0002,0.75
3218,0.0002,2.25
3219,0.0002,2.25
3220,0.0002,0.875
3221,0.0002,1.0
3222,0.0002,0.0
3223,0.0002,0.0
3224,0.0002,0.5
3225,0.0002,1.75
3226,0.0002,0.75
3227,0.0002,3.5
3228,0.0002,0.25
3229,0.0002,0.625
3230,0.0002,2.25
3231,0.0002,0.5
3232,0.0002,0.0
3233,0.0002,0.5
3234,0.0002,2.25
3235,0.0002,1.0
3236,0.0002,0.4
3237,0.0002,1.0
3238,0.0002,2.5
3239,0.0002,10.0
3240,0.0002,0.0
3241,0.0002,0.0
3242,0.0002,0.5
3243,0.0002,0.8
3244,0.0002,0.0
3245,0.0002,0.0
3246,0.0002,0.0
3247,0.0002,0.25
3248,0.0002,0.75
3249,0.0002,0.0
3250,0.0002,2.5
3251,0.0002,0.0
3252,0.0002,1.0
3253,0.0002,1.75
3254,0.0002,1.0
3255,0.0002,0.0
3256,0.0002,0.5
3257,0.0002,0.0
3258,0.0002,0.4
3259,0.0002,1.333333
3260,0.0002,0.0
3261,0.0002,2.25
3262,0.0002,1.0
3263,0.0002,0.5
3264,0.0002,0.0
3265,0.0002,1.0
3266,0.0002,1.0
3267,0.0002,1.25
3268,0.0002,0.0
3269,0.0002,1.125
3270,0.0002,1.75
3271,0.0002,3.0
3272,0.0002,1.2
3273,0.0002,1.0
3274,0.0002,0.625
3275,0.0002,0.0
3276,0.0002,0.0
3277,0.0002,0.25
3278,0.0002,0.625
3279,0.0002,0.5
3280,0.0002,1.2
3281,0.0002,0.0
3282,0.0002,0.0
3283,0.0002,1.0
3284,0.0002,0.25
3285,0.0002,0.25
3286,0.0002,0.0
3287,0.0002,1.0
3288,0.0002,2.25
3289,0.0002,2.375
3290,0.0002,0.0
3291,0.0002,0.5
3292,0.0002,1.25
3293,0.0002,0.0
3294,0.0002,0.0
3295,0.0002,0.875
3296,0.0002,0.0
3297,0.0002,1.0
3298,0.0002,2.25
3299,0.0002,1.0
3300,0.0002,0.5
3301,0.0002,0.0
3302,0.0002,0.625
3303,0.0002,1.0
3304,0.0002,1.0
3305,0.0002,0.0
3306,0.0002,0.0
3307,0.0002,0.5
3308,0.0002,1.3
3309,0.0002,0.0
3310,0.0002,1.125
3311,0.0002,0.0
3312,0.0002,0.0
3313,0.0002,1.25
3314,0.0002,0.9
3315,0.0002,1.0
3316,0.0002,1.125
3317,0.0002,1.2
3318,0.0002,0.0
3319,0.0002,2.75
3320,0.0002,0.0
3321,0.0002,2.25
3322,0.0002,1.3
3323,0.0002,3.0
3324,0.0002,0.25
3325,0.0002,0.0
3326,0.0002,0.5
3327,0.0002,0.0
3328,0.0002,0.5
3329,0.0002,1.3
3330,0.0002,0.4
3331,0.0002,1.2
3332,0.0002,1.0
3333,0.0002,0.2
3334,0.0002,0.0
3335,0.0002,0.25
3336,0.0002,0.0
3337,0.0002,0.0
3338,0.0002,0.0
3339,0.0002,0.5
3340,0.0002,0.0
3341,0.0002,0.0
3342,0.0002,2.5
3343,0.0002,1.0
3344,0.0002,0.0
3345,0.0002,1.0
3346,0.0002,0.0
3347,0.0002,1.0
3348,0.0002,2.25
3349,0.0002,0.25
3350,0.0002,0.875
3351,0.0002,1.0
3352,0.0002,0.0
3353,0.0002,0.25
3354,0.0002,0.75
3355,0.0002,0.2
3356,0.0002,0.8
3357,0.0002,0.5
3358,0.0002,0.0
3359,0.0002,0.625
3360,0.0002,0.5
3361,0.0002,0.25
3362,0.0002,3.0
3363,0.0002,1.0
3364,0.0002,1.0
3365,0.0002,0.0
3366,0.0002,0.5
3367,0.0002,1.125
3368,0.0002,1.125
3369,0.0002,0.75
3370,0.0002,0.5
3371,0.0002,0.0
3372,0.0002,10.5
3373,0.0002,0.0
3374,0.0002,0.0
3375,0.0002,0.8
3376,0.0002,1.125
3377,0.0002,1.0
3378,0.0002,2.0
3379,0.0002,1.2
3380,0.0002,1.25
3381,0.0002,1.75
3382,0.0002,0.5
3383,0.0002,1.0
3384,0.0002,2.5
3385,0.0002,0.25
3386,0.0002,0.0
3387,0.0002,0.0
3388,0.0002,0.5
3389,0.0002,1.0
3390,0.0002,0.25
3391,0.0002,0.875
3392,0.0002,1.0
3393,0.0002,0.25
3394,0.0002,0.0
3395,0.0002,0.5
3396,0.0002,0.0
3397,0.0002,2.375
3398,0.0002,1.75
3399,0.0002,0.5
3400,0.0002,1.2
3401,0.0002,1.75
3402,0.0002,3.0
3403,0.0002,0.8
3404,0.0002,3.2
3405,0.0002,0.0
3406,0.0002,1.125
3407,0.0002,0.5
3408,0.0002,1.0
3409,0.0002,0.8
3410,0.0002,1.3
3411,0.0002,1.2
3412,0.0002,0.5
3413,0.0002,0.5
3414,0.0002,0.25
3415,0.0002,1.0
3416,0.0002,0.5
3417,0.0002,0.8
3418,0.0002,0.25
3419,0.0002,0.0
3420,0.0002,0.0
3421,0.0002,2.2
3422,0.0002,1.2
3423,0.0002,1.75
3424,0.0002,0.0
3425,0.0002,1.0
3426,0.0002,0.5
3427,0.0002,0.5
3428,0.0002,0.625
3429,0.0002,0.5
3430,0.0002,2.25
3431,0.0002,0.625
3432,0.0002,0.25
3433,0.0002,1.0
3434,0.0002,0.0
3435,0.0002,1.2
3436,0.0002,1.25
3437,0.0002,1.0
3438,0.0002,0.6
3439,0.0002,0.5
3440,0.0002,0.0
3441,0.0002,1.25
3442,0.0002,0.5
3443,0.0002,2.25
3444,0.0002,0.25
3445,0.0002,2.0
3446,0.0002,1.75
3447,0.0002,0.5
3448,0.0002,0.4
3449,0.0002,0.0
3450,0.0002,1.75
3451,0.0002,0.5
3452,0.0002,1.0
3453,0.0002,0.5
3454,0.0002,2.0
3455,0.0002,1.0
3456,0.0002,0.5
3457,0.0002,0.0
3458,0.0002,1.0
3459,0.0002,1.0
3460,0.0002,2.25
3461,0.0002,0.0
3462,0.0002,1.0
3463,0.0002,0.25
3464,0.0002,0.0
3465,0.0002,1.0
3466,0.0002,0.0
3467,0.0002,0.5
3468,0.0002,0.5
3469,0.0002,0.0
3470,0.0002,0.5
3471,0.0002,0.8
3472,0.0002,1.0
3473,0.0002,1.0
3474,0.0002,0.0
3475,0.0002,1.0
3476,0.0002,0.0
3477,0.0002,0.5
3478,0.0002,0.25
3479,0.0002,0.5
3480,0.0002,0.0
3481,0.0002,2.5
3482,0.0002,0.5
3483,0.0002,0.5
3484,0.0002,1.2
3485,0.0002,1.4
3486,0.0002,0.0
3487,0.0002,0.0
3488,0.0002,0.0
3489,0.0002,0.0
3490,0.0002,0.5
3491,0.0002,0.0
3492,0.0002,0.0
3493,0.0002,2.5
3494,0.0002,7.75
3495,0.0002,0.25
3496,0.0002,1.333333
3497,0.0002,0.4
3498,0.0002,0.625
3499,0.0002,0.25
3500,0.0002,0.6
3501,0.0002,0.0
3502,0.0002,1.75
3503,0.0002,0.875
3504,0.0002,0.0
3505,0.0002,0.4
3506,0.0002,1.2
3507,0.0002,3.0
3508,0.0002,0.0
3509,0.0002,0.5
3510,0.0002,1.0
3511,0.0002,3.0
3512,0.0002,0.0
3513,0.0002,0.625
3514,0.0002,0.5
3515,0.0002,1.125
3516,0.0002,0.5
3517,0.0002,2.5
3518,0.0002,0.0
3519,0.0002,1.0
3520,0.0002,0.0
3521,0.0002,0.0
3522,0.0002,2.25
3523,0.0002,2.25
3524,0.0002,1.0
3525,0.0002,1.0
3526,0.0002,0.5
3527,0.0002,1.0
3528,0.0002,0.25
3529,0.0002,0.0
3530,0.0002,1.125
3531,0.0002,0.75
3532,0.0002,1.0
3533,0.0002,1.0
3534,0.0002,1.2
3535,0.0002,1.0
3536,0.0002,0.0
3537,0.0002,0.25
3538,0.0002,1.0
3539,0.0002,0.0
3540,0.0002,1.0
3541,0.0002,0.5
3542,0.0002,0.5
3543,0.0002,0.0
3544,0.0002,1.0
3545,0.0002,0.25
3546,0.0002,0.5
3547,0.0002,1.0
3548,0.0002,0.25
3549,0.0002,0.5
3550,0.0002,1.3
3551,0.0002,0.625
3552,0.0002,0.75
3553,0.0002,1.0
3554,0.0002,0.8
3555,0.0002,1.75
3556,0.0002,1.0
3557,0.0002,0.2
3558,0.0002,1.4
3559,0.0002,0.625
3560,0.0002,0.4
3561,0.0002,1.2
3562,0.0002,2.25
3563,0.0002,0.0
3564,0.0002,0.5
3565,0.0002,3.0
3566,0.0002,1.25
3567,0.0002,0.0
3568,0.0002,3.5
3569,0.0002,0.5
